node_id,timestamp,voc_mv,co_mv,pm1_0,pm2_5,pm10,temperature,humidity,label_index,label
node_01,1780739263,2271.0,2881.0,14.0,29.0,30.0,25.8,67.7,2,vehicle_exhaust
node_01,1780739264,2260.0,2883.0,14.0,29.0,30.0,25.8,67.7,2,vehicle_exhaust
node_01,1780739265,2267.0,2880.0,14.0,31.0,32.0,25.8,67.7,2,vehicle_exhaust
node_01,1780739266,2261.0,2883.0,14.0,31.0,32.0,25.7,67.7,2,vehicle_exhaust
node_01,1780739267,2264.0,2882.0,15.0,32.0,33.0,25.7,67.7,2,vehicle_exhaust
node_01,1780739268,2260.0,2883.0,16.0,32.0,33.0,25.7,67.7,2,vehicle_exhaust
node_01,1780739269,2273.0,2882.0,16.0,32.0,33.0,25.8,67.6,2,vehicle_exhaust
node_01,1780739270,2261.0,2881.0,16.0,32.0,33.0,25.8,67.6,2,vehicle_exhaust
node_01,1780739271,2265.0,2882.0,16.0,32.0,33.0,25.8,67.6,2,vehicle_exhaust
node_01,1780739272,2260.0,2881.0,16.0,32.0,33.0,25.7,67.6,2,vehicle_exhaust
node_01,1780739273,2265.0,2883.0,16.0,32.0,33.0,25.7,67.6,2,vehicle_exhaust
node_01,1780739274,2262.0,2881.0,16.0,32.0,33.0,25.7,67.6,2,vehicle_exhaust
node_01,1780739275,2272.0,2881.0,16.0,31.0,32.0,25.7,67.6,2,vehicle_exhaust
node_01,1780739276,2261.0,2882.0,16.0,31.0,32.0,25.7,67.6,2,vehicle_exhaust
node_01,1780739277,2267.0,2882.0,16.0,29.0,32.0,25.7,67.6,2,vehicle_exhaust
node_01,1780739278,2261.0,2882.0,16.0,29.0,32.0,25.7,67.6,2,vehicle_exhaust
node_01,1780739279,2267.0,2881.0,16.0,29.0,32.0,25.7,67.6,2,vehicle_exhaust
node_01,1780739280,2262.0,2881.0,16.0,29.0,32.0,25.7,67.6,2,vehicle_exhaust
node_01,1780739281,2271.0,2880.0,16.0,29.0,32.0,25.8,67.8,2,vehicle_exhaust
node_01,1780739282,2260.0,2882.0,16.0,29.0,30.0,25.8,67.8,2,vehicle_exhaust
node_01,1780739283,2265.0,2882.0,16.0,28.0,30.0,25.8,67.8,2,vehicle_exhaust
node_01,1780739285,2260.0,2881.0,17.0,29.0,31.0,25.7,67.8,2,vehicle_exhaust
node_01,1780739286,2266.0,2881.0,17.0,29.0,31.0,25.7,67.8,2,vehicle_exhaust
node_01,1780739287,2262.0,2882.0,17.0,29.0,31.0,25.7,67.8,2,vehicle_exhaust
node_01,1780739288,2273.0,2881.0,16.0,27.0,29.0,25.7,67.8,2,vehicle_exhaust
node_01,1780739289,2260.0,2882.0,16.0,27.0,29.0,25.7,67.8,2,vehicle_exhaust
node_01,1780739290,2267.0,2883.0,16.0,27.0,29.0,25.7,67.8,2,vehicle_exhaust
node_01,1780739291,2261.0,2883.0,16.0,27.0,29.0,25.7,67.7,2,vehicle_exhaust
node_01,1780739292,2264.0,2880.0,16.0,27.0,29.0,25.7,67.7,2,vehicle_exhaust
node_01,1780739293,2263.0,2881.0,15.0,27.0,29.0,25.7,67.7,2,vehicle_exhaust
node_01,1780739294,2272.0,2882.0,15.0,27.0,29.0,25.7,67.7,2,vehicle_exhaust
node_01,1780739295,2265.0,2883.0,15.0,27.0,29.0,25.7,67.7,2,vehicle_exhaust
node_01,1780739296,2268.0,2882.0,16.0,28.0,30.0,25.7,67.7,2,vehicle_exhaust
node_01,1780739297,2262.0,2880.0,16.0,28.0,30.0,25.7,67.6,2,vehicle_exhaust
node_01,1780739298,2266.0,2880.0,16.0,28.0,30.0,25.7,67.6,2,vehicle_exhaust
node_01,1780739299,2261.0,2879.0,16.0,28.0,30.0,25.7,67.6,2,vehicle_exhaust
node_01,1780739300,2274.0,2881.0,16.0,28.0,30.0,25.7,67.8,2,vehicle_exhaust
node_01,1780739301,2262.0,2881.0,16.0,28.0,30.0,25.7,67.8,2,vehicle_exhaust
node_01,1780739302,2267.0,2882.0,15.0,27.0,29.0,25.7,67.8,2,vehicle_exhaust
node_01,1780739303,2261.0,2880.0,15.0,28.0,30.0,25.7,67.7,2,vehicle_exhaust
node_01,1780739304,2263.0,2882.0,15.0,28.0,30.0,25.7,67.7,2,vehicle_exhaust
node_01,1780739305,2261.0,2880.0,15.0,28.0,30.0,25.7,67.7,2,vehicle_exhaust
node_01,1780739306,2272.0,2882.0,15.0,28.0,30.0,25.6,67.7,2,vehicle_exhaust
node_01,1780739308,2262.0,2882.0,15.0,28.0,30.0,25.6,67.7,2,vehicle_exhaust
node_01,1780739309,2267.0,2881.0,15.0,28.0,30.0,25.6,67.7,2,vehicle_exhaust
node_01,1780739310,2260.0,2881.0,15.0,28.0,30.0,25.7,67.7,2,vehicle_exhaust
node_01,1780739311,2264.0,2881.0,15.0,28.0,30.0,25.7,67.7,2,vehicle_exhaust
node_01,1780739312,2261.0,2882.0,15.0,28.0,30.0,25.7,67.7,2,vehicle_exhaust
node_01,1780739313,2273.0,2879.0,15.0,28.0,30.0,25.6,67.7,2,vehicle_exhaust
node_01,1780739314,2261.0,2880.0,16.0,29.0,31.0,25.6,67.7,2,vehicle_exhaust
node_01,1780739315,2267.0,2882.0,16.0,29.0,31.0,25.6,67.7,2,vehicle_exhaust
node_01,1780739316,2262.0,2882.0,16.0,29.0,30.0,25.7,67.6,2,vehicle_exhaust
node_01,1780739317,2267.0,2884.0,15.0,28.0,29.0,25.7,67.6,2,vehicle_exhaust
node_01,1780739318,2259.0,2879.0,15.0,27.0,29.0,25.7,67.6,2,vehicle_exhaust
node_01,1780739319,2271.0,2880.0,15.0,27.0,29.0,25.6,67.7,2,vehicle_exhaust
node_01,1780739320,2262.0,2882.0,16.0,28.0,29.0,25.6,67.7,2,vehicle_exhaust
node_01,1780739321,2263.0,2880.0,15.0,28.0,29.0,25.6,67.7,2,vehicle_exhaust
node_01,1780739322,2261.0,2881.0,15.0,28.0,29.0,25.6,67.8,2,vehicle_exhaust
node_01,1780739323,2266.0,2879.0,14.0,26.0,27.0,25.6,67.8,2,vehicle_exhaust
node_01,1780739324,2260.0,2880.0,14.0,26.0,27.0,25.6,67.8,2,vehicle_exhaust
node_01,1780739325,2272.0,2881.0,14.0,26.0,27.0,25.7,67.7,2,vehicle_exhaust
node_01,1780739326,2261.0,2880.0,14.0,26.0,27.0,25.7,67.7,2,vehicle_exhaust
node_01,1780739327,2267.0,2882.0,14.0,26.0,27.0,25.7,67.7,2,vehicle_exhaust
node_01,1780739328,2262.0,2879.0,14.0,26.0,27.0,25.6,67.8,2,vehicle_exhaust
node_01,1780739329,2266.0,2882.0,15.0,27.0,28.0,25.6,67.8,2,vehicle_exhaust
node_01,1780739331,2262.0,2879.0,15.0,27.0,29.0,25.6,67.8,2,vehicle_exhaust
node_01,1780739332,2274.0,2881.0,15.0,28.0,29.0,25.6,67.8,2,vehicle_exhaust
node_01,1780739333,2261.0,2881.0,14.0,27.0,28.0,25.6,67.8,2,vehicle_exhaust
node_01,1780739334,2265.0,2883.0,14.0,27.0,29.0,25.6,67.8,2,vehicle_exhaust
node_01,1780739335,2260.0,2881.0,15.0,28.0,30.0,25.6,67.8,2,vehicle_exhaust
node_01,1780739336,2266.0,2880.0,15.0,29.0,30.0,25.6,67.8,2,vehicle_exhaust
node_01,1780739337,2260.0,2880.0,15.0,29.0,30.0,25.6,67.8,2,vehicle_exhaust
node_01,1780739338,2270.0,2880.0,15.0,28.0,30.0,25.6,67.9,2,vehicle_exhaust
node_01,1780739339,2262.0,2881.0,15.0,28.0,30.0,25.6,67.9,2,vehicle_exhaust
node_01,1780739340,2266.0,2880.0,15.0,27.0,29.0,25.6,67.9,2,vehicle_exhaust
