id,node_id,timestamp,mode,collection_label,trial_state,inference_class,event_marker,cigarette_detected,inference_score,model_version,voc_raw,co_raw,voc_mv,co_mv,pm1_0,pm2_5,pm10,temperature,humidity,pms_valid,classification,received_at
4577,node_01,1780391338,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2923,4095,2501,3139,20,35,40,23.9,77.1,true,unclassified,1780391339686
4578,node_01,1780391339,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2919,4095,2504,3139,20,36,41,23.9,77.1,true,unclassified,1780391340694
4579,node_01,1780391340,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2915,4095,2505,3139,20,36,41,23.9,77.1,true,unclassified,1780391341700
4580,node_01,1780391341,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2915,4095,2500,3139,21,37,42,24,76.8,true,unclassified,1780391342728
4581,node_01,1780391343,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2919,4095,2500,3139,21,37,42,24,76.8,true,unclassified,1780391343773
4582,node_01,1780391344,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2921,4095,2499,3139,21,38,44,24,76.8,true,unclassified,1780391344818
4583,node_01,1780391345,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2918,4095,2499,3139,21,38,44,24,76.7,true,unclassified,1780391345879
4584,node_01,1780391346,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2922,4095,2502,3139,21,38,44,24,76.7,true,unclassified,1780391346911
4585,node_01,1780391347,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2915,4095,2503,3139,21,38,44,24,76.7,true,unclassified,1780391347958
4586,node_01,1780391348,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2918,4095,2506,3139,21,38,44,24.1,76.5,true,unclassified,1780391349002
4587,node_01,1780391349,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2916,4095,2500,3139,21,38,44,24.1,76.5,true,unclassified,1780391350049
4588,node_01,1780391350,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2917,4095,2505,3139,21,38,44,24.1,76.5,true,unclassified,1780391351098
4589,node_01,1780391351,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2897,4095,2492,3139,21,38,44,24.1,76.3,true,unclassified,1780391352147
4590,node_01,1780391352,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2905,4095,2496,3139,21,39,45,24.1,76.3,true,unclassified,1780391353192
4591,node_01,1780391353,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2903,4095,2493,3139,21,39,45,24.1,76.3,true,unclassified,1780391354240
4592,node_01,1780391354,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2905,4095,2493,3139,21,39,45,24.2,76,true,unclassified,1780391355282
4593,node_01,1780391355,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2905,4095,2493,3139,21,39,45,24.2,76,true,unclassified,1780391356328
4594,node_01,1780391356,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2908,4095,2495,3139,21,39,46,24.2,76,true,unclassified,1780391357375
4595,node_01,1780391357,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2908,4095,2495,3139,21,39,46,24.2,75.8,true,unclassified,1780391358422
4596,node_01,1780391358,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2907,4095,2495,3139,21,39,46,24.2,75.8,true,unclassified,1780391359469
4597,node_01,1780391359,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2902,4095,2492,3139,22,39,46,24.2,75.8,true,unclassified,1780391360512
4598,node_01,1780391360,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2916,4095,2496,3139,22,39,46,24.3,75.7,true,unclassified,1780391361559
4599,node_01,1780391361,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2906,4095,2496,3139,22,39,46,24.3,75.7,true,unclassified,1780391362606
4600,node_01,1780391362,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2918,4095,2494,3139,22,39,46,24.3,75.7,true,unclassified,1780391363653
4601,node_01,1780391363,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2904,4095,2494,3139,22,39,46,24.3,75.5,true,unclassified,1780391364698
4602,node_01,1780391364,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2917,4095,2493,3139,22,39,45,24.3,75.5,true,unclassified,1780391365747
4603,node_01,1780391366,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2903,4095,2493,3139,22,39,45,24.3,75.5,true,unclassified,1780391366790
4604,node_01,1780391367,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2918,4095,2495,3139,22,39,45,24.4,75.6,true,unclassified,1780391367839
4605,node_01,1780391368,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2908,4095,2495,3139,22,38,45,24.4,75.6,true,unclassified,1780391368885
4606,node_01,1780391369,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2916,4095,2497,3139,22,38,45,24.4,75.6,true,unclassified,1780391369933
4607,node_01,1780391370,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2908,4095,2493,3139,22,38,44,24.4,75.3,true,unclassified,1780391370982
4608,node_01,1780391371,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2915,4095,2495,3139,22,38,44,24.4,75.3,true,unclassified,1780391372022
4609,node_01,1780391372,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2903,4095,2494,3139,22,38,45,24.4,75.3,true,unclassified,1780391373070
4610,node_01,1780391373,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2900,4095,2496,3139,22,38,45,24.5,75.2,true,unclassified,1780391374115
4611,node_01,1780391374,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2904,4095,2493,3139,22,38,45,24.5,75.2,true,unclassified,1780391375171
4612,node_01,1780391375,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2906,4095,2495,3139,22,38,45,24.5,75.2,true,unclassified,1780391376211
4613,node_01,1780391376,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2908,4095,2493,3139,22,38,45,24.5,75.2,true,unclassified,1780391377256
4614,node_01,1780391377,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2911,4095,2494,3139,22,38,45,24.5,75.2,true,unclassified,1780391378306
4615,node_01,1780391378,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2908,4095,2494,3139,22,39,45,24.5,75.2,true,unclassified,1780391379349
4616,node_01,1780391379,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2907,4095,2496,3139,22,39,46,24.5,75.1,true,unclassified,1780391380395
4617,node_01,1780391380,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2908,4095,2493,3139,22,39,46,24.5,75.1,true,unclassified,1780391381445
4618,node_01,1780391381,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2908,4095,2490,3139,22,39,46,24.5,75.1,true,unclassified,1780391382487
4619,node_01,1780391382,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2902,4095,2493,3139,23,40,47,24.6,74.9,true,unclassified,1780391383535
4620,node_01,1780391383,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2911,4095,2493,3139,23,40,47,24.6,74.9,true,unclassified,1780391384590
4621,node_01,1780391384,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2906,4095,2494,3139,23,40,47,24.6,74.9,true,unclassified,1780391385636
4622,node_01,1780391385,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2912,4095,2494,3139,22,39,46,24.7,74.8,true,unclassified,1780391386674
4623,node_01,1780391386,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2903,4095,2494,3139,22,39,46,24.7,74.8,true,unclassified,1780391387719
4624,node_01,1780391388,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2907,4095,2495,3139,22,39,46,24.7,74.8,true,unclassified,1780391388770
4625,node_01,1780391389,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2906,4095,2492,3139,22,39,46,24.7,74.7,true,unclassified,1780391389820
4626,node_01,1780391390,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2911,4095,2490,3139,22,39,46,24.7,74.7,true,unclassified,1780391390857
4627,node_01,1780391391,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2905,4095,2493,3139,23,40,47,24.7,74.7,true,unclassified,1780391391905
4628,node_01,1780391392,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2912,4095,2495,3139,22,40,47,24.7,74.7,true,unclassified,1780391392974
4629,node_01,1780391393,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2909,4095,2491,3139,22,40,47,24.7,74.7,true,unclassified,1780391394034
4630,node_01,1780391394,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2909,4095,2493,3139,21,39,46,24.7,74.7,true,unclassified,1780391395054
4631,node_01,1780391395,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2909,4095,2491,3139,21,39,46,24.8,74.5,true,unclassified,1780391396098
4632,node_01,1780391396,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2908,4095,2492,3139,21,39,46,24.8,74.5,true,unclassified,1780391397138
4633,node_01,1780391397,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2899,4095,2494,3139,21,39,46,24.8,74.5,true,unclassified,1780391398182
4634,node_01,1780391398,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2906,4095,2495,3139,21,39,46,24.9,74.2,true,unclassified,1780391399235
4635,node_01,1780391399,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2911,4095,2493,3139,21,39,46,24.9,74.2,true,unclassified,1780391400273
4636,node_01,1780391400,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2909,4095,2492,3139,21,39,46,24.9,74.2,true,unclassified,1780391401326
4637,node_01,1780391401,data_collection,cooking_fume,baseline,,false,false,,rule_fallback_v0,2899,4095,2492,3139,21,39,45,24.9,74.1,true,unclassified,1780391402366
