id,node_id,timestamp,mode,collection_label,trial_state,inference_class,event_marker,cigarette_detected,inference_score,model_version,voc_raw,co_raw,voc_mv,co_mv,pm1_0,pm2_5,pm10,temperature,humidity,pms_valid,classification,received_at
10949,node_01,1781248182,data_collection,cigarette_smoke,,,,false,,backend_pending,2670,3660,2292,2923,32,48,59,22.1,58.7,true,unclassified,1781248183985
10950,node_01,1781248183,data_collection,cigarette_smoke,,,,false,,backend_pending,2646,3620,2286,2925,32,48,59,22.1,58.7,true,unclassified,1781248185043
10951,node_01,1781248184,data_collection,cigarette_smoke,,,,false,,backend_pending,2671,3660,2302,2925,32,48,59,22.1,58.8,true,unclassified,1781248186078
10952,node_01,1781248185,data_collection,cigarette_smoke,,,,false,,backend_pending,2649,3627,2290,2923,32,48,59,22.1,58.8,true,unclassified,1781248187215
10953,node_01,1781248186,data_collection,cigarette_smoke,,,,false,,backend_pending,2674,3669,2295,2927,32,48,58,22.1,58.8,true,unclassified,1781248188173
10954,node_01,1781248187,data_collection,cigarette_smoke,,,,false,,backend_pending,2656,3616,2289,2923,32,48,58,22.1,58.7,true,unclassified,1781248189217
10955,node_01,1781248188,data_collection,cigarette_smoke,,,,false,,backend_pending,2672,3662,2292,2923,33,48,59,22.1,58.7,true,unclassified,1781248190288
10956,node_01,1781248189,data_collection,cigarette_smoke,,,,false,,backend_pending,2652,3618,2289,2923,33,48,59,22.1,58.7,true,unclassified,1781248191311
10957,node_01,1781248190,data_collection,cigarette_smoke,,,,false,,backend_pending,2674,3671,2300,2924,33,48,58,22.1,58.7,true,unclassified,1781248192448
10958,node_01,1781248191,data_collection,cigarette_smoke,,,,false,,backend_pending,2648,3624,2289,2925,33,48,58,22.1,58.7,true,unclassified,1781248193566
10959,node_01,1781248192,data_collection,cigarette_smoke,,,,false,,backend_pending,2670,3675,2295,2925,33,48,58,22.1,58.7,true,unclassified,1781248194490
10960,node_01,1781248193,data_collection,cigarette_smoke,,,,false,,backend_pending,2654,3613,2288,2924,33,48,58,22.1,58.7,true,unclassified,1781248195499
10961,node_01,1781248194,data_collection,cigarette_smoke,,,,false,,backend_pending,2672,3668,2294,2922,32,47,57,22.1,58.7,true,unclassified,1781248196633
10962,node_01,1781248195,data_collection,cigarette_smoke,,,,false,,backend_pending,2652,3620,2290,2923,32,47,57,22.1,58.7,true,unclassified,1781248197588
10963,node_01,1781248196,data_collection,cigarette_smoke,,,,false,,backend_pending,2671,3673,2303,2925,32,46,57,22.1,58.6,true,unclassified,1781248198707
10964,node_01,1781248198,data_collection,cigarette_smoke,,,,false,,backend_pending,2647,3616,2288,2925,32,46,57,22.1,58.6,true,unclassified,1781248199713
10965,node_01,1781248199,data_collection,cigarette_smoke,,,,false,,backend_pending,2673,3672,2294,2925,32,46,57,22.1,58.6,true,unclassified,1781248200783
10966,node_01,1781248200,data_collection,cigarette_smoke,,,,false,,backend_pending,2656,3616,2287,2926,32,46,57,22.2,58.8,true,unclassified,1781248201779
10967,node_01,1781248201,data_collection,cigarette_smoke,,,,false,,backend_pending,2673,3666,2294,2926,31,46,57,22.2,58.8,true,unclassified,1781248203826
10968,node_01,1781248202,data_collection,cigarette_smoke,,,,false,,backend_pending,2646,3614,2287,2925,31,46,57,22.2,58.8,true,unclassified,1781248203876
10969,node_01,1781248203,data_collection,cigarette_smoke,,,,false,,backend_pending,2673,3664,2300,2923,32,47,58,22.1,58.7,true,unclassified,1781248204932
10970,node_01,1781248204,data_collection,cigarette_smoke,,,,false,,backend_pending,2650,3619,2287,2927,32,47,58,22.1,58.7,true,unclassified,1781248205959
10971,node_01,1781248205,data_collection,cigarette_smoke,,,,false,,backend_pending,2672,3674,2295,2924,32,47,58,22.1,58.7,true,unclassified,1781248207005
10972,node_01,1781248206,data_collection,cigarette_smoke,,,,false,,backend_pending,2657,3620,2287,2922,32,47,58,22.1,58.6,true,unclassified,1781248208065
10973,node_01,1781248207,data_collection,cigarette_smoke,,,,false,,backend_pending,2672,3665,2296,2928,32,47,57,22.1,58.6,true,unclassified,1781248209263
10974,node_01,1781248208,data_collection,cigarette_smoke,,,,false,,backend_pending,2651,3620,2288,2924,32,47,57,22.1,58.6,true,unclassified,1781248210244
10975,node_01,1781248209,data_collection,cigarette_smoke,,,,false,,backend_pending,2673,3673,2302,2923,31,46,56,22.1,58.6,true,unclassified,1781248211197
10976,node_01,1781248210,data_collection,cigarette_smoke,,,,false,,backend_pending,2648,3625,2289,2924,31,46,56,22.1,58.6,true,unclassified,1781248212245
10977,node_01,1781248211,data_collection,cigarette_smoke,,,,false,,backend_pending,2676,3664,2295,2925,31,46,56,22.1,58.6,true,unclassified,1781248213329
10978,node_01,1781248212,data_collection,cigarette_smoke,,,,false,,backend_pending,2656,3626,2289,2924,31,47,57,22.1,58.5,true,unclassified,1781248214382
10979,node_01,1781248213,data_collection,cigarette_smoke,,,,false,,backend_pending,2673,3664,2296,2924,31,47,57,22.1,58.5,true,unclassified,1781248215480
10980,node_01,1781248214,data_collection,cigarette_smoke,,,,false,,backend_pending,2653,3621,2287,2925,31,47,57,22.1,58.5,true,unclassified,1781248216422
10981,node_01,1781248215,data_collection,cigarette_smoke,,,,false,,backend_pending,2672,3665,2304,2924,31,47,57,22.2,58.6,true,unclassified,1781248217470
10982,node_01,1781248216,data_collection,cigarette_smoke,,,,false,,backend_pending,2649,3616,2287,2925,31,47,57,22.2,58.6,true,unclassified,1781248218519
10983,node_01,1781248217,data_collection,cigarette_smoke,,,,false,,backend_pending,2673,3665,2294,2926,31,47,57,22.2,58.6,true,unclassified,1781248219565
10984,node_01,1781248218,data_collection,cigarette_smoke,,,,false,,backend_pending,2654,3626,2288,2923,30,46,56,22.1,58.5,true,unclassified,1781248220704
10985,node_01,1781248219,data_collection,cigarette_smoke,,,,false,,backend_pending,2674,3670,2293,2926,30,46,56,22.1,58.5,true,unclassified,1781248221661
10986,node_01,1781248221,data_collection,cigarette_smoke,,,,false,,backend_pending,2647,3624,2287,2922,31,47,57,22.1,58.5,true,unclassified,1781248222727
10987,node_01,1781248222,data_collection,cigarette_smoke,,,,false,,backend_pending,2671,3663,2302,2922,31,47,57,22.2,58.4,true,unclassified,1781248223775
10988,node_01,1781248223,data_collection,cigarette_smoke,,,,false,,backend_pending,2630,3623,2290,2926,32,47,57,22.2,58.4,true,unclassified,1781248224904
10989,node_01,1781248224,data_collection,cigarette_smoke,,,,false,,backend_pending,2673,3670,2293,2922,32,47,57,22.2,58.4,true,unclassified,1781248225842
10990,node_01,1781248225,data_collection,cigarette_smoke,,,,false,,backend_pending,2655,3620,2287,2924,32,47,57,22.2,58.5,true,unclassified,1781248226889
10991,node_01,1781248226,data_collection,cigarette_smoke,,,,false,,backend_pending,2670,3665,2295,2923,31,47,57,22.2,58.5,true,unclassified,1781248227972
10992,node_01,1781248227,data_collection,cigarette_smoke,,,,false,,backend_pending,2650,3620,2287,2924,30,45,56,22.2,58.5,true,unclassified,1781248228980
10993,node_01,1781248228,data_collection,cigarette_smoke,,,,false,,backend_pending,2675,3674,2303,2924,30,45,56,22.2,58.5,true,unclassified,1781248230134
10994,node_01,1781248229,data_collection,cigarette_smoke,,,,false,,backend_pending,2648,3619,2288,2926,30,45,55,22.2,58.5,true,unclassified,1781248231072
10995,node_01,1781248230,data_collection,cigarette_smoke,,,,false,,backend_pending,2671,3664,2296,2922,30,45,55,22.2,58.5,true,unclassified,1781248232198
10996,node_01,1781248231,data_collection,cigarette_smoke,,,,false,,backend_pending,2658,3627,2288,2926,30,45,55,22.2,58.5,true,unclassified,1781248233166
10997,node_01,1781248232,data_collection,cigarette_smoke,,,,false,,backend_pending,2667,3666,2296,2924,30,45,55,22.2,58.5,true,unclassified,1781248234225
10998,node_01,1781248233,data_collection,cigarette_smoke,,,,false,,backend_pending,2653,3616,2289,2924,30,45,54,22.2,58.5,true,unclassified,1781248235259
10999,node_01,1781248234,data_collection,cigarette_smoke,,,,false,,backend_pending,2675,3663,2304,2922,30,45,54,22.2,58.4,true,unclassified,1781248236308
11000,node_01,1781248235,data_collection,cigarette_smoke,,,,false,,backend_pending,2649,3617,2288,2924,30,45,54,22.2,58.4,true,unclassified,1781248237351
11001,node_01,1781248236,data_collection,cigarette_smoke,,,,false,,backend_pending,2671,3676,2294,2925,31,46,55,22.2,58.4,true,unclassified,1781248238414
11002,node_01,1781248237,data_collection,cigarette_smoke,,,,false,,backend_pending,2656,3620,2289,2925,31,46,55,22.2,58.4,true,unclassified,1781248239444
11003,node_01,1781248238,data_collection,cigarette_smoke,,,,false,,backend_pending,2672,3668,2295,2923,31,46,55,22.2,58.4,true,unclassified,1781248240503
11004,node_01,1781248239,data_collection,cigarette_smoke,,,,false,,backend_pending,2648,3620,2289,2924,31,46,55,22.2,58.4,true,unclassified,1781248241589
11005,node_01,1781248240,data_collection,cigarette_smoke,,,,false,,backend_pending,2671,3666,2302,2924,31,46,55,22.2,58.3,true,unclassified,1781248242588
11006,node_01,1781248241,data_collection,cigarette_smoke,,,,false,,backend_pending,2649,3624,2288,2924,31,46,55,22.2,58.3,true,unclassified,1781248243720
11007,node_01,1781248243,data_collection,cigarette_smoke,,,,false,,backend_pending,2673,3670,2295,2926,31,46,55,22.2,58.3,true,unclassified,1781248244719
11008,node_01,1781248244,data_collection,cigarette_smoke,,,,false,,backend_pending,2656,3621,2289,2929,31,46,56,22.2,58.3,true,unclassified,1781248245725
11009,node_01,1781248245,data_collection,cigarette_smoke,,,,false,,backend_pending,2673,3667,2293,2925,31,46,56,22.2,58.3,true,unclassified,1781248246771
11010,node_01,1781248246,data_collection,cigarette_smoke,,,,false,,backend_pending,2650,3612,2286,2924,31,46,56,22.2,58.3,true,unclassified,1781248247821
11011,node_01,1781248247,data_collection,cigarette_smoke,,,,false,,backend_pending,2672,3671,2300,2925,31,46,56,22.2,58.3,true,unclassified,1781248248866
11012,node_01,1781248248,data_collection,cigarette_smoke,,,,false,,backend_pending,2648,3613,2288,2923,30,45,55,22.2,58.3,true,unclassified,1781248249985
11013,node_01,1781248249,data_collection,cigarette_smoke,,,,false,,backend_pending,2672,3661,2295,2922,30,45,55,22.2,58.3,true,unclassified,1781248250959
11014,node_01,1781248250,data_collection,cigarette_smoke,,,,false,,backend_pending,2655,3621,2290,2924,30,45,55,22.2,58.4,true,unclassified,1781248252003
11015,node_01,1781248251,data_collection,cigarette_smoke,,,,false,,backend_pending,2669,3670,2296,2925,30,45,55,22.2,58.4,true,unclassified,1781248253080
11016,node_01,1781248252,data_collection,cigarette_smoke,,,,false,,backend_pending,2648,3618,2291,2924,30,45,55,22.2,58.4,true,unclassified,1781248254202
11017,node_01,1781248253,data_collection,cigarette_smoke,,,,false,,backend_pending,2672,3673,2302,2920,30,45,55,22.2,58.3,true,unclassified,1781248255315
11018,node_01,1781248254,data_collection,cigarette_smoke,,,,false,,backend_pending,2649,3623,2289,2926,31,46,56,22.2,58.3,true,unclassified,1781248256189
11019,node_01,1781248255,data_collection,cigarette_smoke,,,,false,,backend_pending,2671,3670,2295,2927,31,46,56,22.2,58.3,true,unclassified,1781248257262
11020,node_01,1781248256,data_collection,cigarette_smoke,,,,false,,backend_pending,2655,3615,2289,2923,31,46,56,22.2,58.2,true,unclassified,1781248258395
11021,node_01,1781248257,data_collection,cigarette_smoke,,,,false,,backend_pending,2672,3670,2291,2922,30,45,55,22.2,58.2,true,unclassified,1781248259413
11022,node_01,1781248258,data_collection,cigarette_smoke,,,,false,,backend_pending,2650,3620,2288,2925,30,45,55,22.2,58.2,true,unclassified,1781248260394
11023,node_01,1781248259,data_collection,cigarette_smoke,,,,false,,backend_pending,2651,3656,2301,2921,30,45,55,22.2,58.2,true,unclassified,1781248261486
11024,node_01,1781248260,data_collection,cigarette_smoke,,,,false,,backend_pending,2648,3616,2289,2923,31,46,56,22.2,58.2,true,unclassified,1781248262488
11025,node_01,1781248261,data_collection,cigarette_smoke,,,,false,,backend_pending,2671,3667,2295,2924,30,46,56,22.2,58.2,true,unclassified,1781248263624
11026,node_01,1781248262,data_collection,cigarette_smoke,,,,false,,backend_pending,2658,3613,2288,2921,29,45,55,22.3,58.3,true,unclassified,1781248264567
11027,node_01,1781248263,data_collection,cigarette_smoke,,,,false,,backend_pending,2672,3661,2294,2921,29,45,55,22.3,58.3,true,unclassified,1781248265652
11028,node_01,1781248264,data_collection,cigarette_smoke,,,,false,,backend_pending,2648,3623,2289,2926,29,45,55,22.3,58.3,true,unclassified,1781248266676
11029,node_01,1781248266,data_collection,cigarette_smoke,,,,false,,backend_pending,2650,3665,2301,2924,29,45,55,22.2,58.3,true,unclassified,1781248267719
11030,node_01,1781248267,data_collection,cigarette_smoke,,,,false,,backend_pending,2647,3617,2288,2923,30,46,57,22.2,58.3,true,unclassified,1781248268771
11031,node_01,1781248268,data_collection,cigarette_smoke,,,,false,,backend_pending,2676,3671,2295,2924,32,51,64,22.2,58.3,true,unclassified,1781248269808
11032,node_01,1781248269,data_collection,cigarette_smoke,,,,false,,backend_pending,2655,3613,2290,2925,36,64,74,22.3,58.1,true,unclassified,1781248270839
11033,node_01,1781248270,data_collection,cigarette_smoke,,,,false,,backend_pending,2670,3665,2294,2923,41,77,84,22.3,58.1,true,unclassified,1781248271890
11034,node_01,1781248271,data_collection,cigarette_smoke,,,,false,,backend_pending,2648,3615,2289,2924,47,90,98,22.3,58.1,true,unclassified,1781248272995
11035,node_01,1781248288,data_collection,cigarette_smoke,,,,false,,backend_pending,2655,3617,2286,2921,62,119,127,22.3,58,true,unclassified,1781248289676
11036,node_01,1781248289,data_collection,cigarette_smoke,,,,false,,backend_pending,2670,3666,2294,2922,65,124,133,22.3,58,true,unclassified,1781248291252
11037,node_01,1781248290,data_collection,cigarette_smoke,,,,false,,backend_pending,2648,3616,2289,2925,68,129,137,22.3,58,true,unclassified,1781248291817
11038,node_01,1781248297,data_collection,cigarette_smoke,,,,false,,backend_pending,2671,3668,2301,2925,83,153,162,22.3,58,true,unclassified,1781248299098
11039,node_01,1781248298,data_collection,cigarette_smoke,,,,false,,backend_pending,2648,3612,2285,2923,83,149,157,22.3,58,true,unclassified,1781248300148
11040,node_01,1781248299,data_collection,cigarette_smoke,,,,false,,backend_pending,2673,3667,2293,2925,81,146,153,22.3,58,true,unclassified,1781248301202
11041,node_01,1781248303,data_collection,cigarette_smoke,,,,false,,backend_pending,2672,3671,2303,2925,71,125,131,22.3,58,true,unclassified,1781248305380
11042,node_01,1781248304,data_collection,cigarette_smoke,,,,false,,backend_pending,2645,3619,2292,2924,71,123,128,22.3,58,true,unclassified,1781248306431
11043,node_01,1781248305,data_collection,cigarette_smoke,,,,false,,backend_pending,2671,3665,2296,2926,70,121,126,22.3,58,true,unclassified,1781248307609
11044,node_01,1781248345,data_collection,cigarette_smoke,,,,false,,backend_pending,2638,3667,2269,2919,66,94,96,22.3,57.5,true,unclassified,1781248347230
